Query ID,# Shots,Task ID,Task ID Amp,Network ID,Query Type,# Evidence Variable,# Inferred Var,Path Length,Ground Truth,Device,Query State,Quantum Output,Quantum Output - Amp,Sample Acceptance,Sample Acceptance Amp,k_val,cap_flag,iter_cap,Execution Time,Execution Time Amp,Error,gateDepth,gateDepth Amp,multiQubitGateDepth,multiQubitGateDepth Amp,programDuration,programDuration Amp,programFidelity,programFidelity Amp,qpuRuntimeEstimation,qpuRuntimeEstimation Amp,topologicalSwaps,topologicalSwaps Amp,Error Amp
164,200,0635b17d-dca2-4a24-be4f-c507745378d8,5fc72815-6db6-4876-811c-d93ad10b3610,bn4,Intercausal,1,1,,0.4,StateVectorSimulator,1,0.3928571428571429,0.4055555555555556,14.000000000000002,90.0,0,0,0,0.05358338356018066,0.28613972663879395,0.0071428571428571175,,,,,,,,,,,,,0.005555555555555591
165,200,0635b17d-dca2-4a24-be4f-c507745378d8,d0ab3a48-7231-46bd-9861-e2582769a942,bn4,Intercausal,1,1,,0.6,StateVectorSimulator,0,0.6744186046511628,0.6333333333333333,86.0,15.0,0,1,0,0.05358338356018066,0.14161419868469238,0.07441860465116279,,,,,,,,,,,,,0.033333333333333326
165,200,0635b17d-dca2-4a24-be4f-c507745378d8,d0ab3a48-7231-46bd-9861-e2582769a942,bn4,Intercausal,1,1,,0.39999999999999997,StateVectorSimulator,1,0.32558139534883723,0.36666666666666653,86.0,15.0,0,1,0,0.05358338356018066,0.14161419868469238,0.07441860465116273,,,,,,,,,,,,,0.03333333333333344
166,200,0635b17d-dca2-4a24-be4f-c507745378d8,daf5d79a-a645-4e64-914b-48b95358741a,bn4,Intercausal,1,1,,0.8500000000000001,StateVectorSimulator,0,0.8721804511278195,0.7924528301886793,66.5,26.5,0,0,0,0.05358338356018066,0.28756141662597656,0.02218045112781941,,,,,,,,,,,,,0.0575471698113208
166,200,0635b17d-dca2-4a24-be4f-c507745378d8,daf5d79a-a645-4e64-914b-48b95358741a,bn4,Intercausal,1,1,,0.15,StateVectorSimulator,1,0.12781954887218044,0.2075471698113208,66.5,26.5,0,0,0,0.05358338356018066,0.28756141662597656,0.02218045112781955,,,,,,,,,,,,,0.0575471698113208
167,200,0635b17d-dca2-4a24-be4f-c507745378d8,0238ff12-edd4-4fbc-895d-34c68fd75492,bn4,Intercausal,1,1,,0.85,StateVectorSimulator,0,0.8358208955223879,0.8407643312101911,33.5,78.5,0,0,0,0.05358338356018066,0.14529085159301758,0.014179104477612059,,,,,,,,,,,,,0.00923566878980886
167,200,0635b17d-dca2-4a24-be4f-c507745378d8,0238ff12-edd4-4fbc-895d-34c68fd75492,bn4,Intercausal,1,1,,0.15,StateVectorSimulator,1,0.16417910447761194,0.1592356687898089,33.5,78.5,0,0,0,0.05358338356018066,0.14529085159301758,0.014179104477611948,,,,,,,,,,,,,0.009235668789808915
168,200,0635b17d-dca2-4a24-be4f-c507745378d8,0a04aa5a-3d90-4c62-9146-cca7399ee388,bn4,Mixed,2,1,,0.8,StateVectorSimulator,0,0.8125,0.8166666666666667,8.0,60.0,0,0,0,0.05358338356018066,0.14543747901916504,0.012499999999999956,,,,,,,,,,,,,0.016666666666666607
168,200,0635b17d-dca2-4a24-be4f-c507745378d8,0a04aa5a-3d90-4c62-9146-cca7399ee388,bn4,Mixed,2,1,,0.2,StateVectorSimulator,1,0.1875,0.18333333333333326,8.0,60.0,0,0,0,0.05358338356018066,0.14543747901916504,0.012500000000000011,,,,,,,,,,,,,0.016666666666666746
169,200,0635b17d-dca2-4a24-be4f-c507745378d8,a7428887-b38a-4e9e-80c1-2642f1b3c4fe,bn4,Mixed,2,1,,0.6,StateVectorSimulator,0,0.6666666666666666,0.6470588235294118,1.5,17.0,0,1,0,0.05358338356018066,0.15039944648742676,0.06666666666666665,,,,,,,,,,,,,0.04705882352941182
169,200,0635b17d-dca2-4a24-be4f-c507745378d8,a7428887-b38a-4e9e-80c1-2642f1b3c4fe,bn4,Mixed,2,1,,0.4,StateVectorSimulator,1,0.3333333333333333,0.35294117647058826,1.5,17.0,0,1,0,0.05358338356018066,0.15039944648742676,0.06666666666666671,,,,,,,,,,,,,0.047058823529411764
170,200,0635b17d-dca2-4a24-be4f-c507745378d8,4e132c03-8908-466a-9d9d-3fd34981acf1,bn4,Mixed,3,1,,0.42,StateVectorSimulator,0,0.5,0.5833333333333334,1.0,6.0,0,1,0,0.05358338356018066,0.14279532432556152,0.08000000000000002,,,,,,,,,,,,,0.16333333333333339
170,200,0635b17d-dca2-4a24-be4f-c507745378d8,4e132c03-8908-466a-9d9d-3fd34981acf1,bn4,Mixed,3,1,,0.5800000000000001,StateVectorSimulator,1,0.5,0.4166666666666667,1.0,6.0,0,1,0,0.05358338356018066,0.14279532432556152,0.08000000000000007,,,,,,,,,,,,,0.16333333333333339
171,200,0635b17d-dca2-4a24-be4f-c507745378d8,895ed1d3-3854-44c9-8f78-9b77d9c00169,bn4,Mixed,2,1,,0.6630350194552529,StateVectorSimulator,0,0.7857142857142857,0.6421052631578947,21.0,95.0,0,0,0,0.05358338356018066,0.14309120178222656,0.1226792662590328,,,,,,,,,,,,,0.02092975629735816
171,200,0635b17d-dca2-4a24-be4f-c507745378d8,895ed1d3-3854-44c9-8f78-9b77d9c00169,bn4,Mixed,2,1,,0.33696498054474705,StateVectorSimulator,1,0.21428571428571427,0.3578947368421053,21.0,95.0,0,0,0,0.05358338356018066,0.14309120178222656,0.12267926625903278,,,,,,,,,,,,,0.02092975629735827
172,200,0635b17d-dca2-4a24-be4f-c507745378d8,913409bf-2a53-4010-992c-d448d33a6051,bn4,Mixed,2,1,,0.6630350194552529,StateVectorSimulator,0,0.7777777777777778,0.6941176470588235,4.5,42.5,0,1,0,0.05358338356018066,0.14081430435180664,0.1147427583225249,,,,,,,,,,,,,0.03108262760357061
172,200,0635b17d-dca2-4a24-be4f-c507745378d8,913409bf-2a53-4010-992c-d448d33a6051,bn4,Mixed,2,1,,0.33696498054474705,StateVectorSimulator,1,0.2222222222222222,0.3058823529411765,4.5,42.5,0,1,0,0.05358338356018066,0.14081430435180664,0.11474275832252484,,,,,,,,,,,,,0.031082627603570556
173,200,0635b17d-dca2-4a24-be4f-c507745378d8,419930a4-224d-4e53-b962-c73e99a55490,bn4,Intereffect,1,1,,0.7843716679360244,StateVectorSimulator,0,0.7559055118110236,0.5,63.5,7.000000000000001,0,1,0,0.05358338356018066,0.1449129581451416,0.028466156125000808,,,,,,,,,,,,,0.2843716679360244
173,200,0635b17d-dca2-4a24-be4f-c507745378d8,419930a4-224d-4e53-b962-c73e99a55490,bn4,Intereffect,1,1,,0.21562833206397566,StateVectorSimulator,1,0.2440944881889764,0.5,63.5,7.000000000000001,0,1,0,0.05358338356018066,0.1449129581451416,0.028466156125000724,,,,,,,,,,,,,0.2843716679360243
174,200,0635b17d-dca2-4a24-be4f-c507745378d8,70a66e4b-b010-4ac4-9a78-ba48f387096e,bn4,Intereffect,1,1,,0.7054148471615721,StateVectorSimulator,0,0.726027397260274,0.6538461538461539,36.5,91.0,0,0,0,0.05358338356018066,0.14509248733520508,0.020612550098701887,,,,,,,,,,,,,0.051568693315418246
174,200,0635b17d-dca2-4a24-be4f-c507745378d8,70a66e4b-b010-4ac4-9a78-ba48f387096e,bn4,Intereffect,1,1,,0.294585152838428,StateVectorSimulator,1,0.273972602739726,0.3461538461538461,36.5,91.0,0,0,0,0.05358338356018066,0.14509248733520508,0.020612550098702,,,,,,,,,,,,,0.05156869331541808
175,200,0635b17d-dca2-4a24-be4f-c507745378d8,5f664860-e39c-465a-b580-43fb35973dac,bn4,Intereffect,1,1,,0.6800132056784418,StateVectorSimulator,0,0.6442953020134228,0.0,74.5,5e-09,0,1,0,0.05358338356018066,0.14386463165283206,0.035717903665019035,,,,,,,,,,,,,0.6800132056784418
175,200,0635b17d-dca2-4a24-be4f-c507745378d8,5f664860-e39c-465a-b580-43fb35973dac,bn4,Intereffect,1,1,,0.31998679432155824,StateVectorSimulator,1,0.3557046979865772,0.0,74.5,5e-09,0,1,0,0.05358338356018066,0.14386463165283206,0.03571790366501898,,,,,,,,,,,,,0.31998679432155824
176,200,0635b17d-dca2-4a24-be4f-c507745378d8,7bbfcc5c-7315-4e32-84f6-ad458a4edd60,bn4,Intereffect,1,1,,0.5831513903192586,StateVectorSimulator,0,0.6078431372549019,0.585,25.5,100.0,0,0,0,0.05358338356018066,0.14327216148376465,0.024691746935643355,,,,,,,,,,,,,0.0018486096807414087
176,200,0635b17d-dca2-4a24-be4f-c507745378d8,7bbfcc5c-7315-4e32-84f6-ad458a4edd60,bn4,Intereffect,1,1,,0.4168486096807415,StateVectorSimulator,1,0.392156862745098,0.415,25.5,100.0,0,0,0,0.05358338356018066,0.14327216148376465,0.02469174693564352,,,,,,,,,,,,,0.0018486096807415198
154,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,25a81427-b0fa-4fff-91aa-218598171383,bn4,Diagnostic,1,1,,0.5168236877523553,StateVectorSimulator,0,0.523972602739726,1.0,73.0,0.25,0,1,0,0.051998138427734375,0.14498591423034668,0.007148914987370691,,,,,,,,,,,,,0.4831763122476447
154,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,25a81427-b0fa-4fff-91aa-218598171383,bn4,Diagnostic,1,1,,0.4831763122476447,StateVectorSimulator,1,0.476027397260274,0.0,73.0,0.25,0,1,0,0.051998138427734375,0.14498591423034668,0.007148914987370691,,,,,,,,,,,,,0.4831763122476447
155,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,6b3c8553-0213-491f-9f6a-c45d12ec010b,bn4,Diagnostic,1,1,,0.9152086137281291,StateVectorSimulator,0,0.9109589041095891,0.0,73.0,2.5e-09,0,1,0,0.051998138427734375,0.146240234375,0.004249709618539987,,,,,,,,,,,,,0.9152086137281291
155,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,6b3c8553-0213-491f-9f6a-c45d12ec010b,bn4,Diagnostic,1,1,,0.08479138627187079,StateVectorSimulator,1,0.08904109589041095,0.0,73.0,2.5e-09,0,1,0,0.051998138427734375,0.146240234375,0.004249709618540168,,,,,,,,,,,,,0.08479138627187079
156,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,8d24f2b4-7ec0-428b-8e36-b9cf9e962ba7,bn4,Diagnostic,1,1,,0.9622641509433962,StateVectorSimulator,0,0.9733333333333334,0.9285714285714286,75.0,3.5000000000000004,0,1,0,0.051998138427734375,0.14462876319885254,0.011069182389937149,,,,,,,,,,,,,0.03369272237196763
156,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,8d24f2b4-7ec0-428b-8e36-b9cf9e962ba7,bn4,Diagnostic,1,1,,0.03773584905660377,StateVectorSimulator,1,0.02666666666666667,0.07142857142857142,75.0,3.5000000000000004,0,1,0,0.051998138427734375,0.14462876319885254,0.011069182389937104,,,,,,,,,,,,,0.03369272237196765
157,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,bc0fc164-fe6a-4a52-b33b-bd21362a6719,bn4,Diagnostic,1,1,,0.6614785992217899,StateVectorSimulator,0,0.6296296296296297,0.6675,27.0,100.0,0,0,0,0.051998138427734375,0.14576029777526855,0.031848969592160215,,,,,,,,,,,,,0.0060214007782101175
157,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,bc0fc164-fe6a-4a52-b33b-bd21362a6719,bn4,Diagnostic,1,1,,0.33852140077821014,StateVectorSimulator,1,0.3703703703703704,0.3325,27.0,100.0,0,0,0,0.051998138427734375,0.14576029777526855,0.03184896959216027,,,,,,,,,,,,,0.0060214007782101175
158,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,6a9d02e6-abf7-4d13-8386-86a21242ac31,bn4,Diagnostic,1,1,,0.4146341463414634,StateVectorSimulator,0,0.42,0.4300254452926209,25.0,98.25,0,0,0,0.051998138427734375,0.2923414707183838,0.00536585365853659,,,,,,,,,,,,,0.015391298951157484
158,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,6a9d02e6-abf7-4d13-8386-86a21242ac31,bn4,Diagnostic,1,1,,0.5853658536585366,StateVectorSimulator,1,0.58,0.5699745547073791,25.0,98.25,0,0,0,0.051998138427734375,0.2923414707183838,0.00536585365853659,,,,,,,,,,,,,0.015391298951157428
159,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,2e6ab28f-4cf3-4a5c-90b9-104084cde25a,bn4,Prediction,1,2,,0.584,StateVectorSimulator,0,0.5838323353293413,0.625,83.5,12.0,0,1,0,0.051998138427734375,0.14351606369018555,0.00016766467065865154,,,,,,,,,,,,,0.041000000000000036
159,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,2e6ab28f-4cf3-4a5c-90b9-104084cde25a,bn4,Prediction,1,2,,0.14600000000000002,StateVectorSimulator,1,0.1317365269461078,0.10416666666666667,83.5,12.0,0,1,0,0.051998138427734375,0.14351606369018555,0.014263473053892223,,,,,,,,,,,,,0.04183333333333335
159,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,2e6ab28f-4cf3-4a5c-90b9-104084cde25a,bn4,Prediction,1,2,,0.216,StateVectorSimulator,10,0.2215568862275449,0.22916666666666666,83.5,12.0,0,1,0,0.051998138427734375,0.14351606369018555,0.0055568862275449105,,,,,,,,,,,,,0.01316666666666666
159,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,2e6ab28f-4cf3-4a5c-90b9-104084cde25a,bn4,Prediction,1,2,,0.054000000000000006,StateVectorSimulator,11,0.06287425149700597,0.04166666666666666,83.5,12.0,0,1,0,0.051998138427734375,0.14351606369018555,0.008874251497005964,,,,,,,,,,,,,0.012333333333333349
160,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,1bdf8c37-841e-47ed-b6c7-0f7ade6b1c23,bn4,Prediction,1,2,,0.12359999999999999,StateVectorSimulator,0,0.07575757575757576,0.14206128133704735,16.5,89.75,0,0,0,0.051998138427734375,0.15013384819030762,0.04784242424242423,,,,,,,,,,,,,0.01846128133704736
160,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,1bdf8c37-841e-47ed-b6c7-0f7ade6b1c23,bn4,Prediction,1,2,,0.11640000000000003,StateVectorSimulator,1,0.09090909090909093,0.11420612813370473,16.5,89.75,0,0,0,0.051998138427734375,0.15013384819030762,0.025490909090909106,,,,,,,,,,,,,0.0021938718662952994
160,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,1bdf8c37-841e-47ed-b6c7-0f7ade6b1c23,bn4,Prediction,1,2,,0.3914,StateVectorSimulator,10,0.3939393939393939,0.36768802228412256,16.5,89.75,0,0,0,0.051998138427734375,0.15013384819030762,0.002539393939393897,,,,,,,,,,,,,0.023711977715877464
160,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,1bdf8c37-841e-47ed-b6c7-0f7ade6b1c23,bn4,Prediction,1,2,,0.3686000000000001,StateVectorSimulator,11,0.4393939393939394,0.3760445682451253,16.5,89.75,0,0,0,0.051998138427734375,0.15013384819030762,0.0707939393939393,,,,,,,,,,,,,0.007444568245125183
161,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,4242d6ec-0174-41c8-9bfa-8f4431d7bab2,bn4,Prediction,1,1,,0.6799999999999999,StateVectorSimulator,0,0.680327868852459,0.7356321839080459,61.0,21.75,0,1,0,0.051998138427734375,0.14609670639038086,0.0003278688524590567,,,,,,,,,,,,,0.05563218390804592
161,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,4242d6ec-0174-41c8-9bfa-8f4431d7bab2,bn4,Prediction,1,1,,0.31999999999999995,StateVectorSimulator,1,0.319672131147541,0.26436781609195403,61.0,21.75,0,1,0,0.051998138427734375,0.14609670639038086,0.0003278688524589457,,,,,,,,,,,,,0.05563218390804592
162,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,53f62994-af5a-41e1-aaa1-cd0b4827adc9,bn4,Prediction,1,1,,0.8731249999999999,StateVectorSimulator,0,0.8589743589743589,0.9044585987261148,39.0,78.5,0,0,0,0.051998138427734375,0.14489054679870605,0.014150641025641009,,,,,,,,,,,,,0.03133359872611485
162,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,53f62994-af5a-41e1-aaa1-cd0b4827adc9,bn4,Prediction,1,1,,0.12687500000000002,StateVectorSimulator,1,0.14102564102564102,0.09554140127388536,39.0,78.5,0,0,0,0.051998138427734375,0.14489054679870605,0.014150641025641009,,,,,,,,,,,,,0.03133359872611466
163,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,e8ba692a-c398-43a4-aa19-5c239bcd472f,bn4,Prediction,1,1,,0.5149999999999999,StateVectorSimulator,0,0.4696969696969697,0.5290697674418605,16.5,86.0,0,0,0,0.051998138427734375,0.14611387252807614,0.04530303030303018,,,,,,,,,,,,,0.014069767441860614
163,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,e8ba692a-c398-43a4-aa19-5c239bcd472f,bn4,Prediction,1,1,,0.485,StateVectorSimulator,1,0.5303030303030303,0.4709302325581395,16.5,86.0,0,0,0,0.051998138427734375,0.14611387252807614,0.04530303030303029,,,,,,,,,,,,,0.014069767441860503
164,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,c337b78a-1e67-4a64-ac0d-90bf69d72e20,bn4,Intercausal,1,1,,0.6,StateVectorSimulator,0,0.5606060606060606,0.6213872832369942,16.5,86.5,0,1,0,0.051998138427734375,0.1428227424621582,0.039393939393939426,,,,,,,,,,,,,0.021387283236994237
164,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,c337b78a-1e67-4a64-ac0d-90bf69d72e20,bn4,Intercausal,1,1,,0.4,StateVectorSimulator,1,0.4393939393939394,0.3786127167630058,16.5,86.5,0,1,0,0.051998138427734375,0.1428227424621582,0.03939393939393937,,,,,,,,,,,,,0.021387283236994237
165,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,358cafab-0598-4c8f-8660-edaf671059dc,bn4,Intercausal,1,1,,0.6,StateVectorSimulator,0,0.6197604790419161,0.625,83.5,18.0,0,1,0,0.051998138427734375,0.14657855033874512,0.019760479041916135,,,,,,,,,,,,,0.025000000000000022
165,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,358cafab-0598-4c8f-8660-edaf671059dc,bn4,Intercausal,1,1,,0.39999999999999997,StateVectorSimulator,1,0.38023952095808383,0.375,83.5,18.0,0,1,0,0.051998138427734375,0.14657855033874512,0.019760479041916135,,,,,,,,,,,,,0.024999999999999967
166,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,d1f0316e-3c8d-4740-8d11-5e3e9d2c0457,bn4,Intercausal,1,1,,0.8500000000000001,StateVectorSimulator,0,0.8483606557377049,0.890625,61.0,16.0,0,0,0,0.051998138427734375,0.1434030532836914,0.0016393442622951726,,,,,,,,,,,,,0.04062499999999991
166,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,d1f0316e-3c8d-4740-8d11-5e3e9d2c0457,bn4,Intercausal,1,1,,0.15,StateVectorSimulator,1,0.15163934426229508,0.109375,61.0,16.0,0,0,0,0.051998138427734375,0.1434030532836914,0.0016393442622950893,,,,,,,,,,,,,0.040624999999999994
167,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,5db2963b-d001-4c0e-92a0-54895ea94de0,bn4,Intercausal,1,1,,0.85,StateVectorSimulator,0,0.8141025641025641,0.8269230769230769,39.0,78.0,0,1,0,0.051998138427734375,0.14513182640075686,0.03589743589743588,,,,,,,,,,,,,0.023076923076923106
167,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,5db2963b-d001-4c0e-92a0-54895ea94de0,bn4,Intercausal,1,1,,0.15,StateVectorSimulator,1,0.1858974358974359,0.17307692307692307,39.0,78.0,0,1,0,0.051998138427734375,0.14513182640075686,0.03589743589743591,,,,,,,,,,,,,0.023076923076923078
168,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,b8273e3b-8636-486a-b9f6-e0f7d7cdd158,bn4,Mixed,2,1,,0.8,StateVectorSimulator,0,0.8095238095238095,0.8285714285714286,10.5,61.25000000000001,0,0,0,0.051998138427734375,0.1452808380126953,0.00952380952380949,,,,,,,,,,,,,0.02857142857142858
168,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,b8273e3b-8636-486a-b9f6-e0f7d7cdd158,bn4,Mixed,2,1,,0.2,StateVectorSimulator,1,0.19047619047619047,0.17142857142857146,10.5,61.25000000000001,0,0,0,0.051998138427734375,0.1452808380126953,0.009523809523809545,,,,,,,,,,,,,0.028571428571428553
169,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,30a743dc-6258-45cd-b3df-4232ba807d8d,bn4,Mixed,2,1,,0.6,StateVectorSimulator,0,0.375,0.5428571428571428,2.0,17.5,0,1,0,0.051998138427734375,0.15232324600219727,0.22499999999999998,,,,,,,,,,,,,0.05714285714285716
169,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,30a743dc-6258-45cd-b3df-4232ba807d8d,bn4,Mixed,2,1,,0.4,StateVectorSimulator,1,0.625,0.4571428571428571,2.0,17.5,0,1,0,0.051998138427734375,0.15232324600219727,0.22499999999999998,,,,,,,,,,,,,0.05714285714285705
170,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,9f5b8d86-6891-4c99-ae07-2b9b4bb28077,bn4,Mixed,3,1,,0.42,StateVectorSimulator,0,0.0,0.4583333333333333,0.25,6.0,0,1,0,0.051998138427734375,0.14641189575195312,0.42,,,,,,,,,,,,,0.03833333333333333
170,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,9f5b8d86-6891-4c99-ae07-2b9b4bb28077,bn4,Mixed,3,1,,0.5800000000000001,StateVectorSimulator,1,1.0,0.5416666666666666,0.25,6.0,0,1,0,0.051998138427734375,0.14641189575195312,0.41999999999999993,,,,,,,,,,,,,0.03833333333333344
171,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,bbae198b-5a84-4b4d-ab2d-28f2860b7cbc,bn4,Mixed,2,1,,0.6630350194552529,StateVectorSimulator,0,0.5568181818181818,0.634020618556701,22.0,97.0,0,0,0,0.051998138427734375,0.14551830291748047,0.10621683763707113,,,,,,,,,,,,,0.029014400898551895
171,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,bbae198b-5a84-4b4d-ab2d-28f2860b7cbc,bn4,Mixed,2,1,,0.33696498054474705,StateVectorSimulator,1,0.4431818181818182,0.36597938144329895,22.0,97.0,0,0,0,0.051998138427734375,0.14551830291748047,0.10621683763707113,,,,,,,,,,,,,0.029014400898551895
172,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,be070c16-880f-4f6d-b4e6-5eae05a0c97d,bn4,Mixed,2,1,,0.6630350194552529,StateVectorSimulator,0,0.85,0.6790123456790124,5.0,40.5,0,1,0,0.051998138427734375,0.14313459396362305,0.18696498054474708,,,,,,,,,,,,,0.01597732622375947
172,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,be070c16-880f-4f6d-b4e6-5eae05a0c97d,bn4,Mixed,2,1,,0.33696498054474705,StateVectorSimulator,1,0.15,0.32098765432098764,5.0,40.5,0,1,0,0.051998138427734375,0.14313459396362305,0.18696498054474706,,,,,,,,,,,,,0.015977326223759414
173,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,de6d3006-ff74-45b0-a8d1-08d24ae0f970,bn4,Intereffect,1,1,,0.7843716679360244,StateVectorSimulator,0,0.8,0.7631578947368421,62.5,9.5,0,1,0,0.051998138427734375,0.14444684982299805,0.015628332063975625,,,,,,,,,,,,,0.021213773199182273
173,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,de6d3006-ff74-45b0-a8d1-08d24ae0f970,bn4,Intereffect,1,1,,0.21562833206397566,StateVectorSimulator,1,0.2,0.2368421052631579,62.5,9.5,0,1,0,0.051998138427734375,0.14444684982299805,0.015628332063975653,,,,,,,,,,,,,0.021213773199182245
174,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,d0dd8595-3060-4227-a1c5-175962182aaa,bn4,Intereffect,1,1,,0.7054148471615721,StateVectorSimulator,0,0.6666666666666666,0.6639566395663956,37.5,92.25,0,0,0,0.051998138427734375,0.14458942413330078,0.03874818049490547,,,,,,,,,,,,,0.04145820759517649
174,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,d0dd8595-3060-4227-a1c5-175962182aaa,bn4,Intereffect,1,1,,0.294585152838428,StateVectorSimulator,1,0.3333333333333333,0.33604336043360433,37.5,92.25,0,0,0,0.051998138427734375,0.14458942413330078,0.038748180494905304,,,,,,,,,,,,,0.04145820759517632
175,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,fd919637-c6c5-40ea-8b60-b56bfe8746d9,bn4,Intereffect,1,1,,0.6800132056784418,StateVectorSimulator,0,0.6666666666666666,0.0,75.0,2.5e-09,0,1,0,0.051998138427734375,0.14443659782409668,0.013346539011775183,,,,,,,,,,,,,0.6800132056784418
175,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,fd919637-c6c5-40ea-8b60-b56bfe8746d9,bn4,Intereffect,1,1,,0.31998679432155824,StateVectorSimulator,1,0.3333333333333333,0.0,75.0,2.5e-09,0,1,0,0.051998138427734375,0.14443659782409668,0.013346539011775072,,,,,,,,,,,,,0.31998679432155824
176,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,3c873e64-1d7f-4159-8265-cde0bf65d29c,bn4,Intereffect,1,1,,0.5831513903192586,StateVectorSimulator,0,0.5,0.53,25.0,100.0,0,0,0,0.051998138427734375,0.14992141723632812,0.08315139031925856,,,,,,,,,,,,,0.05315139031925853
176,400,84c45c9f-f072-4972-87fc-6c9a9d80f904,3c873e64-1d7f-4159-8265-cde0bf65d29c,bn4,Intereffect,1,1,,0.4168486096807415,StateVectorSimulator,1,0.5,0.47,25.0,100.0,0,0,0,0.051998138427734375,0.14992141723632812,0.0831513903192585,,,,,,,,,,,,,0.053151390319258474
154,600,df405e95-fd0c-41a1-85fc-28296bff4a8b,c5b20b19-5e2f-4e5b-b8ba-f595601b0579,bn4,Diagnostic,1,1,,0.5168236877523553,StateVectorSimulator,0,0.5105882352941177,0.0,70.83333333333334,1.6666666666666667e-09,0,1,0,0.04853987693786621,0.1459031105041504,0.006235452458237645,,,,,,,,,,,,,0.5168236877523553
154,600,df405e95-fd0c-41a1-85fc-28296bff4a8b,c5b20b19-5e2f-4e5b-b8ba-f595601b0579,bn4,Diagnostic,1,1,,0.4831763122476447,StateVectorSimulator,1,0.4894117647058824,0.0,70.83333333333334,1.6666666666666667e-09,0,1,0,0.04853987693786621,0.1459031105041504,0.0062354524582377,,,,,,,,,,,,,0.4831763122476447
155,600,df405e95-fd0c-41a1-85fc-28296bff4a8b,e28a7d3d-af32-4df9-a0fe-f64602fca72c,bn4,Diagnostic,1,1,,0.9152086137281291,StateVectorSimulator,0,0.8941176470588236,1.0,70.83333333333334,0.16666666666666669,0,1,0,0.04853987693786621,0.14759588241577148,0.021090966669305544,,,,,,,,,,,,,0.08479138627187088
155,600,df405e95-fd0c-41a1-85fc-28296bff4a8b,e28a7d3d-af32-4df9-a0fe-f64602fca72c,bn4,Diagnostic,1,1,,0.08479138627187079,StateVectorSimulator,1,0.10588235294117647,0.0,70.83333333333334,0.16666666666666669,0,1,0,0.04853987693786621,0.14759588241577148,0.021090966669305683,,,,,,,,,,,,,0.08479138627187079
156,600,df405e95-fd0c-41a1-85fc-28296bff4a8b,6aae7203-a3e7-4a1b-b198-0ded6533dc7e,bn4,Diagnostic,1,1,,0.9622641509433962,StateVectorSimulator,0,0.9639830508474576,1.0,78.66666666666666,2.5,0,1,0,0.04853987693786621,0.14905309677124026,0.0017188999040613773,,,,,,,,,,,,,0.037735849056603765
